name;zipCode
LAFERTE SUR AMANCE;52500
LAFERTE SUR AUBE;52120
LAMANCINE;52310
LANEUVELLE;52400
BAYARD SUR MARNE;52170
BAYARD SUR MARNE;52170
BAYARD SUR MARNE;52170
BAYARD SUR MARNE;52170
LANEUVILLE A REMY;52220
LANEUVILLE AU PONT;52100
LANGRES;52200
LANGRES;52200
LANQUES SUR ROGNON;52800
LANTY SUR AUBE;52120
LARIVIERE ARNONCOURT;52400
LARIVIERE ARNONCOURT;52400
LATRECEY ORMOY SUR AUBE;52120
LATRECEY ORMOY SUR AUBE;52120
LAVERNOY;52140
LAVILLE AUX BOIS;52000
LAVILLENEUVE;52140
LAVILLENEUVE AU ROI;52330
LECEY;52360
LEFFONDS;52210
LESCHERES SUR LE BLAISERON;52110
LEUCHEY;52190
LEURVILLE;52700
LEVECOURT;52150
LEZEVILLE;52230
LEZEVILLE;52230
LEZEVILLE;52230
LIFFOL LE PETIT;52700
LES LOGES;52500
LONGCHAMP;52240
LONGEAU PERCEY;52250
LONGEAU PERCEY;52250
LONGEAU PERCEY;52250
LOUVEMONT;52130
LOUVIERES;52800
LUZY SUR MARNE;52000
MAATZ;52500
MAGNEUX;52130
MAISONCELLES;52240
MAIZIERES;52300
MAIZIERES SUR AMANCE;52500
MALAINCOURT SUR MEUSE;52150
MANDRES LA COTE;52800
MANOIS;52700
MARAC;52260
MARANVILLE;52370
MARBEVILLE;52320
MARCILLY EN BASSIGNY;52360
MARDOR;52200
MAREILLES;52700
MARNAY SUR MARNE;52800
MATHONS;52300
MELAY;52400
MENNOUVEAUX;52240
MERREY;52240
MERTRUD;52110
MEURES;52310
MILLIERES;52240
MIRBEL;52320
MOESLAINS;52100
MONTCHARVOT;52400
MONTHERIES;52330
LA PORTE DU DER;52220
LA PORTE DU DER;52220
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52140
VAL DE MEUSE;52240
MONTOT SUR ROGNON;52700
MONTREUIL SUR BLAISE;52130
MONTREUIL SUR THONNANCE;52230
MORANCOURT;52110
MORIONVILLIERS;52700
MOUILLERON;52160
MUSSEY SUR MARNE;52300
NARCY;52170
NEUILLY L EVEQUE;52360
NEUILLY SUR SUIZE;52000
NEUVELLE LES VOISEY;52400
NINVILLE;52800
NOGENT;52800
NOGENT;52800
NOGENT;52800
NOGENT;52800
NOIDANT CHATENOY;52600
NOIDANT LE ROCHEUX;52200
NOMECOURT;52300
NONCOURT SUR LE RONGEANT;52230
NOYERS;52240
NULLY;52110
OCCEY;52190
ORBIGNY AU MONT;52360
ORBIGNY AU VAL;52360
ORCEVAUX;52250
ORGES;52120
ORMANCEY;52200
ORMOY LES SEXFONTAINES;52310
ORQUEVAUX;52700
OSNE LE VAL;52300
OUDINCOURT;52310
OUTREMECOURT;52150
OZIERES;52700
LE PAILLY;52600
PALAISEUL;52600
PANSEY;52230
PARNOY EN BASSIGNY;52400
PARNOY EN BASSIGNY;52400
PARNOY EN BASSIGNY;52400
PAROY SUR SAULX;52300
PEIGNEY;52200
PERRANCEY LES VIEUX MOULINS;52200
PERRANCEY LES VIEUX MOULINS;52200
PERROGNEY LES FONTAINES;52160
PERROGNEY LES FONTAINES;52160
PERRUSSE;52240
PERTHES;52100
PIERREMONT SUR AMANCE;52500
PIERREMONT SUR AMANCE;52500
PIERREMONT SUR AMANCE;52500
PISSELOUP;52500
PLANRUPT;52220
PLESNOY;52360
POINSENOT;52160
POINSON LES FAYL;52500
POINSON LES GRANCEY;52160
POINSON LES NOGENT;52800
POISEUL;52360
POISSONS;52230
PONT LA VILLE;52120
LE CHATELET SUR MEUSE;52400
LE CHATELET SUR MEUSE;52400
LE CHATELET SUR MEUSE;52400
POULANGY;52800
PRASLAY;52160
LE MONTSAUGEONNAIS;52190
LE MONTSAUGEONNAIS;52190
LE MONTSAUGEONNAIS;52190
PRESSIGNY;52500
PREZ SOUS LAFAUCHE;52700
RIVES DERVOISES;52220
RIVES DERVOISES;52220
RIVES DERVOISES;52220
RIVES DERVOISES;52220
RACHECOURT SUZEMONT;52130
RACHECOURT SUR MARNE;52170
RANCONNIERES;52140
RANGECOURT;52140
RENNEPONT;52370
REYNEL;52700
RIAUCOURT;52000
RICHEBOURG;52120
RIMAUCOURT;52700
RIVIERES LE BOIS;52600
RIVIERE LES FOSSES;52190
RIZAUCOURT BUCHEY;52330
RIZAUCOURT BUCHEY;52330
ROCHEFORT SUR LA COTE;52700
ROCHES SUR MARNE;52410
ROCHETAILLEE;52210
ROCHETAILLEE;52210
ROLAMPONT;52260
ROLAMPONT;52260
ROLAMPONT;52260
ROLAMPONT;52260
ROMAIN SUR MEUSE;52150
ROUECOURT;52320
ROUELLES;52160
ROUGEUX;52500
ROUVRES SUR AUBE;52160
ROUVROY SUR MARNE;52300
RUPT;52300
SAILLY;52230
ST BLIN;52700
ST BROINGT LE BOIS;52190
ST BROINGT LES FOSSES;52190
ST CIERGUES;52200
ST DIZIER;52100
SAINTS GEOSMES;52200
SAINTS GEOSMES;52200
ST LOUP SUR AUJON;52210
ST LOUP SUR AUJON;52210
ST LOUP SUR AUJON;52210
ST MARTIN LES LANGRES;52200
ST MAURICE;52200
ST THIEBAULT;52150
ST URBAIN MACONCOURT;52300
ST URBAIN MACONCOURT;52300
ST VALLIER SUR MARNE;52200
SARCEY;52800
SARREY;52140
SAUDRON;52230
SAULLES;52500
SAULXURES;52140
SAVIGNY;52500
SEMILLY;52700
SEMOUTIERS MONTSAON;52000
SEMOUTIERS MONTSAON;52000
SERQUEUX;52400
SEXFONTAINES;52330
SIGNEVILLE;52700
SILVAROUVRES;52120
SOMMANCOURT;52130
SOMMERECOURT;52150
SOMMEVOIRE;52220
SOMMEVOIRE;52220
SONCOURT SUR MARNE;52320
SOULAUCOURT SUR MOUZON;52150
SOYERS;52400
SUZANNECOURT;52300
TERNAT;52210
THILLEUX;52220
THIVET;52800
THOL LES MILLIERES;52240
THONNANCE LES JOINVILLE;52300
THONNANCE LES MOULINS;52230
THONNANCE LES MOULINS;52230
THONNANCE LES MOULINS;52230
THONNANCE LES MOULINS;52230
TORCENAY;52600
TORNAY;52500
TREIX;52000
TREMILLY;52110
TROISFONTAINES LA VILLE;52130
TROISFONTAINES LA VILLE;52130
TROISFONTAINES LA VILLE;52130
TROISFONTAINES LA VILLE;52130
VAILLANT;52160
VALCOURT;52100
VALLERET;52130
VALLEROY;52500
VARENNES SUR AMANCE;52400
VAUDRECOURT;52150
VAUDREMONT;52330
VAUXBONS;52200
VAUX SUR BLAISE;52130
VAUX SUR ST URBAIN;52300
VECQUEVILLE;52300
VELLES;52500
VERBIESLES;52000
VERSEILLES LE BAS;52250
VERSEILLES LE HAUT;52250
VESAIGNES SOUS LAFAUCHE;52700
VESAIGNES SUR MARNE;52800
VESVRES SOUS CHALANCEY;52190
VICQ;52400
VIEVILLE;52310
VIGNES LA COTE;52700
VIGNORY;52320
VILLARS EN AZOIS;52120
VILLARS SANTENOGE;52160
VILLARS SANTENOGE;52160
VILLARS SANTENOGE;52160
VILLE EN BLAISOIS;52130
VILLEGUSIEN LE LAC;52190
VILLEGUSIEN LE LAC;52190
VILLEGUSIEN LE LAC;52190
VILLEGUSIEN LE LAC;52190
VILLEGUSIEN LE LAC;52600
VILLIERS EN LIEU;52100
VILLIERS LE SEC;52000
VILLIERS LES APREY;52190
VILLIERS SUR SUIZE;52210
VIOLOT;52600
VITRY EN MONTAGNE;52160
VITRY LES NOGENT;52800
VIVEY;52160
VOILLECOMTE;52130
VOISEY;52400
VOISEY;52400
VOISINES;52200
VONCOURT;52500
VOUECOURT;52320
VRAINCOURT;52310
VRONCOURT LA COTE;52240
WASSY;52130
AHUILLE;53940
ALEXAIN;53240
AMBRIERES LES VALLEES;53300
AMBRIERES LES VALLEES;53300
ANDOUILLE;53240
ARGENTRE;53210
ARON;53440
ARQUENAY;53170
ASSE LE BERENGER;53600
ASTILLE;53230
ATHEE;53400
AVERTON;53700
LA BACONNIERE;53240
BAIS;53160
VAL DU MAINE;53340
VAL DU MAINE;53340
BALLOTS;53350
BANNES;53340
LA BAZOGE MONTPINCON;53440
LA BAZOUGE DE CHEMERE;53170
LA BAZOUGE DES ALLEUX;53470
BAZOUGERS;53170
BEAULIEU SUR OUDON;53320
BEAUMONT PIED DE BOEUF;53290
BELGEARD;53440
BIERNE LES VILLAGES;53290
BIERNE LES VILLAGES;53290
BIERNE LES VILLAGES;53290
BIERNE LES VILLAGES;53290
LE BIGNON DU MAINE;53170
LA BIGOTTIERE;53240
LA BOISSIERE;53800
BONCHAMP LES LAVAL;53960
BOUCHAMPS LES CRAON;53800
BOUERE;53290
BOUESSAY;53290
BOULAY LES IFS;53370
LE BOURGNEUF LA FORET;53410
BOURGON;53410
BRAINS SUR LES MARCHES;53350
BRECE;53120
BREE;53150
LA BRULATTE;53410
LE BURET;53170
CARELLES;53120
CHAILLAND;53420
CHALONS DU MAINE;53470
CHAMPEON;53640
CHAMPFREMONT;53370
CHAMPGENETEUX;53160
CHANGE;53810
CHANTRIGNE;53300
LA CHAPELLE ANTHENAISE;53950
LA CHAPELLE AU RIBOUL;53440
LA CHAPELLE CRAONNAISE;53230
LA CHAPELLE RAINSOUIN;53150
CHARCHIGNE;53250
CHATEAU GONTIER SUR MAYENNE;53200
CHATEAU GONTIER SUR MAYENNE;53200
CHATEAU GONTIER SUR MAYENNE;53200
CHATEAU GONTIER SUR MAYENNE;53200
CHATELAIN;53200
CHATILLON SUR COLMONT;53100
CHEMAZE;53200
CHEMERE LE ROI;53340
CHERANCE;53400
CHEVAIGNE DU MAINE;53250
COLOMBIERS DU PLESSIS;53120
COMMER;53470
CONGRIER;53800
CONTEST;53100
COSMES;53230
COSSE EN CHAMPAGNE;53340
COSSE LE VIVIEN;53230
COUDRAY;53200
COUESMES VAUCE;53300
COUESMES VAUCE;53300
COUPTRAIN;53250
COURBEVEILLE;53230
COURCITE;53700
CRAON;53400
CRENNES SUR FRAUBEE;53700
LA CROIXILLE;53380
LA CROPTE;53170
CUILLE;53540
DAON;53200
DENAZE;53400
DESERTINES;53190
LA DOREE;53190
ENTRAMMES;53260
ERNEE;53500
EVRON;53150
EVRON;53600
EVRON;53600
FONTAINE COUVERTE;53350
FORCE;53260
FOUGEROLLES DU PLESSIS;53190
FROMENTIERES;53200
GASTINES;53540
LE GENEST ST ISLE;53940
LE GENEST ST ISLE;53940
GENNES LONGUEFUYE;53200
GENNES LONGUEFUYE;53200
GESNES;53150
GESVRES;53370
GORRON;53120
LA GRAVELLE;53410
GRAZAY;53440
GREZ EN BOUERE;53290
LA HAIE TRAVERSAINE;53300
LE HAM;53250
HAMBERS;53160
HARDANGES;53640
HERCE;53120
LE HORPS;53640
HOUSSAY;53360
LE HOUSSEAU BRETIGNOLLES;53110
LE HOUSSEAU BRETIGNOLLES;53110
L HUISSERIE;53970
IZE;53160
JAVRON LES CHAPELLES;53250
JAVRON LES CHAPELLES;53250
JUBLAINS;53160
JUVIGNE;53380
PREE D ANJOU;53200
PREE D ANJOU;53200
LANDIVY;53190
LARCHAMP;53220
LASSAY LES CHATEAUX;53110
LASSAY LES CHATEAUX;53110
LASSAY LES CHATEAUX;53110
LASSAY LES CHATEAUX;53110
LAUBRIERES;53540
LAUNAY VILLIERS;53410
LAVAL;53000
LESBOIS;53120
LEVARE;53120
LIGNIERES ORGERES;53140
LIGNIERES ORGERES;53140
LIVET;53150
LIVRE LA TOUCHE;53400
LA ROCHE NEUVILLE;53200
LA ROCHE NEUVILLE;53360
LOIRON RUILLE;53320
LOIRON RUILLE;53320
LOUPFOUGERES;53700
LOUVERNE;53950
LOUVIGNE;53210
MADRE;53250
MAISONCELLES DU MAINE;53170
MARCILLE LA VILLE;53440
MARIGNE PEUTON;53200
MARTIGNE SUR MAYENNE;53470
MAYENNE;53100
MEE;53400
MENIL;53200
MERAL;53230
MESLAY DU MAINE;53170
MEZANGERS;53600
MONTAUDIN;53220
MONTENAY;53500
MONTFLOURS;53240
MONTIGNE LE BRILLANT;53970
MONTJEAN;53320
MONTREUIL POULAY;53640
MONTREUIL POULAY;53640
MONTSURS;53150
MONTSURS;53150
MONTSURS;53150
MONTSURS;53150
MONTSURS;53150
MOULAY;53100
NEAU;53150
NEUILLY LE VENDIN;53250
NIAFLES;53400
NUILLE SUR VICOIN;53970
OLIVET;53410
OISSEAU;53300
ORIGNE;53360
LA PALLU;53140
PARIGNE SUR BRAYE;53100
PARNE SUR ROC;53260
LE PAS;53300
LA PELLERINE;53220
PEUTON;53360
PLACE;53240
POMMERIEUX;53400
PONTMAIN;53220
PORT BRILLET;53410
PREAUX;53340
PRE EN PAIL ST SAMSON;53140
PRE EN PAIL ST SAMSON;53140
QUELAINES ST GAULT;53360
QUELAINES ST GAULT;53360
RAVIGNY;53370
RENAZE;53800
RENNES EN GRENOUILLES;53110
LE RIBAY;53640
LA ROE;53350
LA ROUAUDIERE;53390
RUILLE FROID FONDS;53170
SACE;53470
ST AIGNAN DE COUPTRAIN;53250
ST AIGNAN SUR ROE;53390
ST AUBIN DU DESERT;53700
ST AUBIN FOSSE LOUVAIN;53120
ST BAUDELLE;53100
ST BERTHEVIN;53940
ST BERTHEVIN LA TANNIERE;53220
ST BRICE;53290
ST CALAIS DU DESERT;53140
ST CHARLES LA FORET;53170
ST CYR EN PAIL;53140
ST CYR LE GRAVELAIS;53320
ST DENIS D ANJOU;53290
ST DENIS DE GASTINES;53500
ST DENIS DU MAINE;53170
ST ELLIER DU MAINE;53220
ST ERBLON;53390
ST FRAIMBAULT DE PRIERES;53300
STE GEMMES LE ROBERT;53600
ST GEORGES BUTTAVENT;53100
ST GEORGES BUTTAVENT;53100
ST GEORGES LE FLECHARD;53480
ST GEORGES SUR ERVE;53600
ST GERMAIN D ANXURE;53240
ST GERMAIN DE COULAMER;53700
ST GERMAIN LE FOUILLOUX;53240
ST GERMAIN LE GUILLAUME;53240
ST HILAIRE DU MAINE;53380
BLANDOUET ST JEAN;53270
BLANDOUET ST JEAN;53270
ST JEAN SUR MAYENNE;53240
ST JULIEN DU TERROUX;53110
ST LEGER;53480
ST LOUP DU DORAT;53290
ST LOUP DU GAST;53300
STE MARIE DU BOIS;53110
ST MARS DU DESERT;53700
ST MARS SUR COLMONT;53300
ST MARS SUR LA FUTAIE;53220
ST MARTIN DU LIMET;53800
ST MICHEL DE LA ROE;53350
ST OUEN DES TOITS;53410
ST PIERRE DES LANDES;53500
ST PIERRE DES NIDS;53370
ST PIERRE LA COUR;53410
ST PIERRE SUR ERVE;53270
VIMARTIN SUR ORTHE;53160
VIMARTIN SUR ORTHE;53160
VIMARTIN SUR ORTHE;53160
ST POIX;53540
ST QUENTIN LES ANGES;53400
ST SATURNIN DU LIMET;53800
STE SUZANNE ET CHAMMES;53270
STE SUZANNE ET CHAMMES;53270
ST THOMAS DE COURCERIERS;53160
SAULGES;53340
LA SELLE CRAONNAISE;53800
SENONNES;53390
SIMPLE;53360
SOUCE;53300
SOULGE SUR OUETTE;53210
SOULGE SUR OUETTE;53210
THUBOEUF;53110
THORIGNE EN CHARNIE;53270
TORCE VIVIERS EN CHARNIE;53270
TORCE VIVIERS EN CHARNIE;53270
TRANS;53160
VAIGES;53480
VAUTORTE;53500
VIEUVY;53120
VILLAINES LA JUHEL;53700
VILLEPAIL;53250
VILLIERS CHARLEMAGNE;53170
VOUTRE;53600
ABAUCOURT;54610
ABBEVILLE LES CONFLANS;54800
ABONCOURT;54115
AFFLEVILLE;54800
AFFRACOURT;54740
AGINCOURT;54770
AINGERAY;54460
ALLAIN;54170
ALLAMONT;54800
ALLAMPS;54112
ALLONDRELLE LA MALMAISON;54260
AMANCE;54770
AMENONCOURT;54450
ANCERVILLER;54450
ANDERNY;54560
ANDILLY;54200
ANGOMONT;54540
ANOUX;54150
ANSAUVILLE;54470
ANTHELUPT;54110
ARMAUCOURT;54760
ARNAVILLE;54530
ARRACOURT;54370
ARRAYE ET HAN;54760
ART SUR MEURTHE;54510
ART SUR MEURTHE;54510
ATHIENVILLE;54370
ATTON;54700
AUBOUE;54580
AUDUN LE ROMAN;54560
AUTREPIERRE;54450
AUTREVILLE SUR MOSELLE;54380
AUTREY;54160
AVILLERS;54490
AVRAINVILLE;54385
AVRICOURT;54450
AVRIL;54150
AZELOT;54210
AZERAILLES;54122
BACCARAT;54120
BACCARAT;54120
BACCARAT;54120
BADONVILLER;54540
BAGNEUX;54170
BAINVILLE AUX MIROIRS;54290
BAINVILLE SUR MADON;54550
BARBAS;54450
BARBONVILLE;54360
BARISEY AU PLAIN;54170
BARISEY LA COTE;54170
LES BAROCHES;54150
LES BAROCHES;54150
BASLIEUX;54620
BATHELEMONT;54370
BATILLY;54980
BATTIGNY;54115
BAUZEMONT;54370
BAYON;54290
BAYONVILLE SUR MAD;54890
BAZAILLES;54620
BEAUMONT;54470
BECHAMPS;54800
BELLEAU;54610
BELLEAU;54610
BELLEAU;54610
BELLEAU;54610
BELLEAU;54610
BELLEVILLE;54940
BENAMENIL;54450
BENNEY;54740
BERNECOURT;54470
BERTRAMBOIS;54480
BERTRICHAMPS;54120
BETTAINVILLERS;54640
BEUVEILLE;54620
BEUVEZIN;54115
BEUVILLERS;54560
BEY SUR SEILLE;54760
BEZANGE LA GRANDE;54370
BEZAUMONT;54380
BICQUELEY;54200
BIENVILLE LA PETITE;54300
BIONVILLE;54540
BLAINVILLE SUR L EAU;54360
BLAMONT;54450
BLEMEREY;54450
BLENOD LES PONT A MOUSSON;54700
BLENOD LES TOUL;54113
BOISMONT;54620
BONCOURT;54800
BONVILLER;54300
MONT BONVILLERS;54111
BORVILLE;54290
BOUCQ;54200
BOUILLONVILLE;54470
BOUVRON;54200
BOUXIERES AUX CHENES;54770
BOUXIERES AUX CHENES;54770
BOUXIERES AUX DAMES;54136
BOUXIERES SOUS FROIDMONT;54700
BOUZANVILLE;54930
BRAINVILLE;54800
BRALLEVILLE;54740
BRATTE;54610
BREHAIN LA VILLE;54190
BREMENIL;54540
BREMONCOURT;54290
VAL DE BRIEY;54150
VAL DE BRIEY;54150
VAL DE BRIEY;54790
BRIN SUR SEILLE;54280
BROUVILLE;54120
BRULEY;54200
BRUVILLE;54800
BUISSONCOURT;54110
BULLIGNY;54113
BURES;54370
BURIVILLE;54450
BURTHECOURT AUX CHENES;54210
CEINTREY;54134
CERVILLE;54420
CHALIGNY;54230
CHAMBLEY BUSSIERES;54890
CHAMPENOUX;54280
CHAMPEY SUR MOSELLE;54700
CHAMPIGNEULLES;54250
CHANTEHEUX;54300
CHAOUILLEY;54330
CHARENCY VEZIN;54260
CHAREY;54470
CHARMES LA COTE;54113
CHARMOIS;54360
CHAUDENEY SUR MOSELLE;54200
CHAVIGNY;54230
CHAZELLES SUR ALBE;54450
CHENEVIERES;54122
CHENICOURT;54610
CHENIERES;54720
CHOLOY MENILLOT;54200
CHOLOY MENILLOT;54200
CIREY SUR VEZOUZE;54480
CLAYEURES;54290
CLEMERY;54610
CLEREY SUR BRENON;54330
COINCOURT;54370
COLMEY;54260
COLMEY;54260
COLOMBEY LES BELLES;54170
CONFLANS EN JARNISY;54800
CONS LA GRANDVILLE;54870
COSNES ET ROMAIN;54400
COSNES ET ROMAIN;54400
COURBESSEAUX;54110
COURCELLES;54930
COYVILLER;54210
CRANTENOY;54740
CREPEY;54170
CREVECHAMPS;54290
CREVIC;54110
CREZILLES;54113
CRION;54300
CROISMARE;54300
CRUSNES;54680
CUSTINES;54670
CUTRY;54720
DAMELEVIERES;54360
DAMPVITOUX;54470
DENEUVRE;54120
DEUXVILLE;54370
DIARVILLE;54930
DIEULOUARD;54380
DOLCOURT;54170
DOMBASLE SUR MEURTHE;54110
DOMEVRE EN HAYE;54385
DOMEVRE SUR VEZOUZE;54450
DOMGERMAIN;54119
DOMJEVIN;54450
DOMMARIE EULMONT;54115
DOMMARTEMONT;54130
DOMMARTIN LA CHAUSSEE;54470
DOMMARTIN LES TOUL;54200
DOMMARTIN SOUS AMANCE;54770
DOMPRIX;54490
DOMPRIX;54490
DOMPTAIL EN L AIR;54290
DONCOURT LES CONFLANS;54800
DONCOURT LES LONGUYON;54620
DROUVILLE;54370
ECROUVES;54200
ECROUVES;54200
EINVAUX;54360
EINVILLE AU JARD;54370
EMBERMENIL;54370
EPIEZ SUR CHIERS;54260
EPLY;54610
ERBEVILLER SUR AMEZULE;54280
ERROUVILLE;54680
ESSEY ET MAIZERAIS;54470
ESSEY LA COTE;54830
ESSEY LES NANCY;54270
ETREVAL;54330
EULMONT;54690
EUVEZIN;54470
FAULX;54760
FAVIERES;54115
FECOCOURT;54115
FENNEVILLER;54540
FERRIERES;54210
FEY EN HAYE;54470
FILLIERES;54560
FLAINVAL;54110
FLAVIGNY SUR MOSELLE;54630
FLEVILLE DEVANT NANCY;54710
FLEVILLE LIXIERES;54150
FLIN;54122
FLIREY;54470
FONTENOY LA JOUTE;54122
FONTENOY SUR MOSELLE;54840
FORCELLES ST GORGON;54330
FORCELLES SOUS GUGNEY;54930
FOUG;54570
FRAIMBOIS;54300
FRAISNES EN SAINTOIS;54930
FRANCHEVILLE;54200
FRANCONVILLE;54830
FREMENIL;54450
FREMONVILLE;54450
FRESNOIS LA MONTAGNE;54260
FRIAUVILLE;54800
FROLOIS;54160
FROUARD;54390
FROVILLE;54290
GELACOURT;54120
GELAUCOURT;54115
GELLENONCOURT;54110
GEMONVILLE;54115
GERBECOURT ET HAPLEMONT;54740
GERBEVILLER;54830
GERMINY;54170
GERMONVILLE;54740
GEZONCOURT;54380
GIBEAUMEIX;54112
GIRAUMONT;54780
GIRIVILLER;54830
GLONVILLE;54122
GOGNEY;54450
GONDRECOURT AIX;54800
GONDREVILLE;54840
GONDREXON;54450
GORCY;54730
GOVILLER;54330
GRAND FAILLY;54260
GRAND FAILLY;54260
GRIMONVILLER;54115
GRIPPORT;54290
GRISCOURT;54380
GROSROUVRES;54470
GUGNEY;54930
GYE;54113
HABLAINVILLE;54120
HAGEVILLE;54470
HAIGNEVILLE;54290
HALLOVILLE;54450
HAMMEVILLE;54330
HAMONVILLE;54470
HANNONVILLE SUZEMONT;54800
HARAUCOURT;54110
HARBOUEY;54450
HAROUE;54740
HATRIZE;54800
HAUCOURT MOULAINE;54860
HAUCOURT MOULAINE;54860
HAUDONVILLE;54830
HAUSSONVILLE;54290
HEILLECOURT;54180
HENAMENIL;54370
HERBEVILLER;54450
HERIMENIL;54300
HERSERANGE;54440
HOEVILLE;54370
HOMECOURT;54310
HOUDELMONT;54330
HOUDEMONT;54180
HOUDREVILLE;54330
HOUSSEVILLE;54930
HUDIVILLER;54110
HUSSIGNY GODBRANGE;54590
IGNEY;54450
JAILLON;54200
JARNY;54800
JARNY;54800
JARVILLE LA MALGRANGE;54140
JAULNY;54470
JEANDELAINCOURT;54114
JEANDELIZE;54800
JEVONCOURT;54740
JEZAINVILLE;54700
JOEUF;54240
JOLIVET;54300
JOPPECOURT;54620
JOUAVILLE;54800
JOUDREVILLE;54490
JUVRECOURT;54370
LABRY;54800
LACHAPELLE;54120
LAGNEY;54200
LAITRE SOUS AMANCE;54770
LAIX;54720
LALOEUF;54115
LAMATH;54300
LANDECOURT;54360
LANDREMONT;54380
LANDRES;54970
LANEUVELOTTE;54280
LANEUVEVILLE AUX BOIS;54370
LANEUVEVILLE DERRIERE FOUG;54570
LANEUVEVILLE DEVANT BAYON;54740
LANEUVEVILLE DEVANT NANCY;54410
LANEUVEVILLE DEVANT NANCY;54410
LANFROICOURT;54760
LANTEFONTAINE;54150
LANTEFONTAINE;54150
LARONXE;54950
LAXOU;54520
LAXOU;54520
LAY ST CHRISTOPHE;54690
LAY ST REMY;54570
LEBEUVILLE;54740
LEINTREY;54450
LEMAINVILLE;54740
LEMENIL MITRY;54740
LENONCOURT;54110
LESMENILS;54700
LETRICOURT;54610
LEXY;54720
LEYR;54760
LIMEY REMENAUVILLE;54470
LIRONVILLE;54470
LIVERDUN;54460
LOISY;54700
LONGLAVILLE;54810
LONGUYON;54260
LONGUYON;54260
LONGUYON;54260
LONGWY;54400
LOREY;54290
LOROMONTZEY;54290
LUBEY;54150
LUCEY;54200
LUDRES;54710
LUNEVILLE;54300
LUPCOURT;54210
MAGNIERES;54129
MAIDIERES;54700
MAILLY SUR SEILLE;54610
MAIRY MAINVILLE;54150
MAIRY MAINVILLE;54150
MAIXE;54370
MAIZIERES;54550
MALAVILLERS;54560
MALLELOY;54670
MALZEVILLE;54220
MAMEY;54470
MANDRES AUX QUATRE TOURS;54470
MANGONVILLE;54290
MANONCOURT EN VERMOIS;54210
MANONCOURT EN WOEVRE;54385
MANONVILLE;54385
MANONVILLER;54300
MARAINVILLER;54300
MARBACHE;54820
MARON;54230
MARS LA TOUR;54800
MARTHEMONT;54330
MARTINCOURT;54380
MATTEXEY;54830
MAXEVILLE;54320
MAXEVILLE;54320
MAZERULLES;54280
MEHONCOURT;54360
MENIL LA TOUR;54200
MERCY LE BAS;54960
MERCY LE HAUT;54560
MERCY LE HAUT;54560
MEREVILLE;54850
MERVILLER;54120
MESSEIN;54850
MEXY;54135
MIGNEVILLE;54540
MILLERY;54670
MINORVILLE;54385
MOINEVILLE;54580
MOIVRONS;54760
MONCEL LES LUNEVILLE;54300
MONCEL SUR SEILLE;54280
MONTAUVILLE;54700
MONTENOY;54760
MONTIGNY;54540
MONTIGNY SUR CHIERS;54870
MONTIGNY SUR CHIERS;54870
MONT L ETROIT;54170
MONT LE VIGNOBLE;54113
MONTREUX;54450
MONT ST MARTIN;54350
MONT SUR MEURTHE;54360
MORFONTAINE;54920
MORIVILLER;54830
MORVILLE SUR SEILLE;54700
MOUACOURT;54370
MOUAVILLE;54800
MOUSSON;54700
MOUTIERS;54660
MOUTROT;54113
MOYEN;54118
MURVILLE;54490
NANCY;54000
NANCY;54100
NEUFMAISONS;54540
NEUVES MAISONS;54230
NEUVILLER LES BADONVILLER;54540
NEUVILLER SUR MOSELLE;54290
NOMENY;54610
NONHIGNY;54450
NORROY LE SEC;54150
NORROY LES PONT A MOUSSON;54700
NOVIANT AUX PRES;54385
OCHEY;54170
OGEVILLER;54450
OGNEVILLE;54330
OLLEY;54800
OMELMONT;54330
ONVILLE;54890
ORMES ET VILLE;54740
OTHE;54260
OZERAILLES;54150
PAGNEY DERRIERE BARINE;54200
PAGNY SUR MOSELLE;54530
PANNES;54470
PAREY ST CESAIRE;54330
PARROY;54370
PARUX;54480
PETIT FAILLY;54260
PETITMONT;54480
PETTONVILLE;54120
PEXONNE;54540
PHLIN;54610
PIENNES;54490
PIERRE LA TREICHE;54200
PIERRE PERCEE;54540
PIERREPONT;54620
PIERREVILLE;54160
POMPEY;54340
PONT A MOUSSON;54700
PONT ST VINCENT;54550
PORT SUR SEILLE;54700
PRAYE;54116
PRENY;54530
PREUTIN HIGNY;54490
PULLIGNY;54160
PULNEY;54115
PULNOY;54425
PUXE;54800
PUXIEUX;54800
QUEVILLONCOURT;54330
RAON LES LEAU;54540
RAUCOURT;54610
RAVILLE SUR SANON;54370
RECHICOURT LA PETITE;54370
RECLONVILLE;54450
REHAINVILLER;54300
REHERREY;54120
REHON;54430
REHON;54430
REILLON;54450
REMBERCOURT SUR MAD;54470
REMENOVILLE;54830
REMEREVILLE;54110
REMONCOURT;54370
REPAIX;54450
RICHARDMENIL;54630
ROGEVILLE;54380
ROMAIN;54360
ROSIERES AUX SALINES;54110
ROSIERES EN HAYE;54385
ROUVES;54610
ROVILLE DEVANT BAYON;54290
ROYAUMEIX;54200
ROZELIEURES;54290
SAFFAIS;54210
ST AIL;54580
ST AIL;54580
ST BAUSSANT;54470
ST BOINGT;54290
